interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
7200.00;10800.00;7200_to_10800;5;4.23;0;185;4726737;37;37;2.11;180;1.03;14.06;2600.65;12.51;0.90;219.95;13.66;0.00
7200.00;10800.00;7200_to_10800;5;11.39;1;463;4726785#1;24;24;5.70;461;2.63;5.98;2778.94;12.16;0.88;274.64;5.53;0.00
7200.00;10800.00;7200_to_10800;1;2.17;3;1;4730616#1;0;0;2.17;3;0.14;1.49;5.24;3.82;0.46;2.83;;0.00
7200.00;10800.00;7200_to_10800;3;0.24;0;6;4730616#2;0;0;0.24;3;0.11;9.09;51.12;7.15;0.86;4.60;8.22;0.00
7200.00;10800.00;7200_to_10800;4;0.69;2;16;4730618;0;0;0.69;13;0.33;25.61;440.22;7.14;0.86;54.09;24.77;5.00
7200.00;10800.00;7200_to_10800;2;3.84;1;96;4730619;0;0;3.84;95;1.87;29.81;2891.05;7.19;0.86;321.95;29.12;0.00
7200.00;10800.00;7200_to_10800;4;2.05;5;41;4730620;0;0;2.05;42;0.97;15.59;711.77;6.52;0.78;123.48;14.59;27.00
7200.00;10800.00;7200_to_10800;3;0.74;1;18;4730623;0;0;0.74;16;0.36;19.30;365.37;7.33;0.88;43.75;18.44;0.00
7200.00;10800.00;7200_to_10800;0;2.90;3;71;4730624;0;0;2.90;75;1.40;27.86;2061.35;7.26;0.87;231.73;26.92;0.00
7200.00;10800.00;7200_to_10800;0;;0;2;4730627;0;0;;2;;;0.00;;;;;
7200.00;10800.00;7200_to_10800;2;0.48;7;4;4730631#0;0;0;0.48;9;0.23;9.83;101.40;6.50;0.78;19.44;9.02;0.00
7200.00;10800.00;7200_to_10800;4;0.42;2;8;4730631#1;0;0;0.42;6;0.20;10.70;104.50;6.95;0.83;13.84;9.87;0.00
7200.00;10800.00;7200_to_10800;3;2.58;2;56;4730633;0;0;2.58;55;1.20;10.41;601.17;6.69;0.80;104.63;9.61;23.00
7200.00;10800.00;7200_to_10800;6;3.05;3;71;4730634;0;0;3.05;70;1.47;18.84;1408.55;7.07;0.85;171.79;18.09;14.00
7200.00;10800.00;7200_to_10800;3;1.42;1;22;4730636;0;0;1.42;20;0.67;20.67;472.82;4.73;0.85;67.80;19.63;0.00
7200.00;10800.00;7200_to_10800;2;0.89;4;18;4730637#0;0;0;0.89;20;0.42;11.71;254.50;7.22;0.87;26.26;11.04;0.00
7200.00;10800.00;7200_to_10800;4;2.37;1;59;4730637#1;0;0;2.37;57;1.15;21.39;1293.86;7.33;0.88;122.34;20.70;0.00
7200.00;10800.00;7200_to_10800;3;2.82;4;63;4730637#3;0;0;2.82;64;1.29;8.70;579.59;7.15;0.86;60.56;7.95;0.00
7200.00;10800.00;7200_to_10800;3;1.40;4;31;4730637#4;0;0;1.40;32;0.68;19.08;663.75;7.15;0.86;73.07;18.33;0.00
7200.00;10800.00;7200_to_10800;0;2.02;2;47;4730638;0;0;2.02;49;0.94;11.08;541.40;7.18;0.86;53.13;10.33;0.00
7200.00;10800.00;7200_to_10800;1;0.50;2;11;4730644;0;0;0.50;11;0.23;12.00;142.48;7.02;0.84;16.52;11.18;0.00
7200.00;10800.00;7200_to_10800;1;1.76;3;30;4730647#0;0;0;1.76;32;0.71;3.81;123.27;6.42;0.77;25.61;3.07;0.00
7200.00;10800.00;7200_to_10800;0;1.19;0;31;4730647#1;0;0;1.19;31;0.57;19.82;614.39;7.50;0.90;49.91;19.08;0.00
7200.00;10800.00;7200_to_10800;0;0.84;1;20;4730647#2;0;0;0.84;21;0.40;15.28;320.21;7.26;0.87;27.94;14.35;0.00
7200.00;10800.00;7200_to_10800;0;0.99;5;21;4730648#0;0;0;0.99;26;0.48;19.70;508.78;7.52;0.90;51.49;18.97;0.00
7200.00;10800.00;7200_to_10800;0;2.85;3;18;4730648#2;0;0;2.85;21;1.18;4.83;96.27;2.98;0.36;55.63;3.89;38.00
7200.00;10800.00;7200_to_10800;2;0.55;0;15;4730649;0;0;0.55;13;0.27;33.04;494.77;7.72;0.93;42.30;32.24;0.00
7200.00;10800.00;7200_to_10800;3;2.48;2;60;4730651;0;0;2.48;59;1.18;13.60;840.87;7.30;0.88;95.23;12.88;0.00
7200.00;10800.00;7200_to_10800;2;1.60;1;41;4730654;0;0;1.60;39;0.78;27.96;1164.49;7.43;0.89;99.88;27.10;0.00
7200.00;10800.00;7200_to_10800;2;0.42;4;3;47446166;0;0;0.42;5;0.17;3.74;21.71;5.20;0.62;6.89;2.92;0.00
7200.00;10800.00;7200_to_10800;3;6.25;2;136;47461591#0;0;0;6.25;135;3.02;24.73;3409.58;6.33;0.76;747.80;23.86;310.00
7200.00;10800.00;7200_to_10800;3;2.92;6;30;47895849#0;0;0;2.92;33;1.42;33.11;1181.28;3.55;0.64;413.96;31.88;259.00
7200.00;10800.00;7200_to_10800;5;14.53;2;72;47895849#2;0;0;14.53;69;6.98;25.85;1898.14;1.60;0.29;1347.87;24.73;1243.00
7200.00;10800.00;7200_to_10800;3;11.33;2;68;47896065;0;0;11.33;67;5.51;38.10;2655.52;1.84;0.33;1771.62;37.00;1602.00
7200.00;10800.00;7200_to_10800;5;5.50;1;48;507818916;0;0;5.50;44;2.41;6.71;323.89;3.19;0.38;199.45;5.60;95.00
7200.00;10800.00;7200_to_10800;3;128.11;1;23;510481270;0;0;128.11;21;56.65;731.60;11267.06;0.04;0.00;11211.70;562.16;11032.00
7200.00;10800.00;7200_to_10800;0;133.33;0;38;510481273#0;0;0;133.33;38;65.98;1337.26;24029.73;0.04;0.00;23958.67;1187.84;23392.00
7200.00;10800.00;7200_to_10800;8;13.48;2;240;510492454#0;0;0;6.74;235;3.08;9.53;2305.83;5.51;0.66;704.59;8.57;130.00
7200.00;10800.00;7200_to_10800;5;3.83;1;98;510492456;0;0;3.83;94;1.86;25.23;2496.03;7.37;0.88;244.30;24.50;0.00
7200.00;10800.00;7200_to_10800;6;2.18;0;46;510702678#1;0;0;2.18;40;1.02;13.32;611.94;6.24;0.75;148.95;12.07;51.00
7200.00;10800.00;7200_to_10800;0;0.36;2;7;524150333#0;0;0;0.36;9;0.17;17.93;159.94;7.24;0.87;15.38;17.23;0.00
7200.00;10800.00;7200_to_10800;0;22.19;76;0;524150338#0;0;0;22.19;76;10.99;42.02;2772.48;0.94;0.11;2449.68;41.97;2273.00
7200.00;10800.00;7200_to_10800;0;3.66;1;87;524151750;0;0;3.66;88;1.74;17.86;1572.03;6.95;0.83;199.82;16.94;0.00
7200.00;10800.00;7200_to_10800;5;23.89;3;400;5450857#0;0;0;23.89;399;10.51;6.85;2758.90;5.42;0.65;948.92;6.03;136.00
7200.00;10800.00;7200_to_10800;3;0.61;4;11;5450858#1;0;0;0.61;13;0.29;15.70;241.06;7.36;0.88;28.45;15.05;0.00
7200.00;10800.00;7200_to_10800;4;0.24;2;4;5450860#0;0;0;0.24;2;0.12;12.28;68.51;6.79;0.82;11.12;11.37;1.00
7200.00;10800.00;7200_to_10800;3;0.19;1;4;5450860#1;0;0;0.19;2;0.09;41.55;207.02;7.30;0.88;20.32;40.85;0.00
7200.00;10800.00;7200_to_10800;0;2.10;0;21;5451917#0;9;9;1.05;21;0.46;7.70;160.70;3.40;0.41;94.71;6.10;80.00
7200.00;10800.00;7200_to_10800;0;342.45;0;22;5451917#0.13;2;2;114.15;23;7.96;40.93;875.31;0.14;0.02;860.35;12.67;817.00
7200.00;10800.00;7200_to_10800;0;163.26;0;249;5451918#0;9;9;81.63;249;31.01;25.99;6459.22;0.62;0.07;5994.50;19.79;5364.00
7200.00;10800.00;7200_to_10800;3;3.58;2;79;552794577;0;0;3.58;79;1.62;7.18;582.25;6.99;0.84;86.99;6.44;5.00
7200.00;10800.00;7200_to_10800;2;4.90;5;83;567036033;0;0;4.90;86;2.16;7.26;634.00;5.64;0.68;189.83;6.34;51.00
7200.00;10800.00;7200_to_10800;5;3.36;4;82;567036034;0;0;3.36;81;1.62;22.60;1938.81;7.31;0.88;189.27;21.58;1.00
7200.00;10800.00;7200_to_10800;1;152.95;5;155;583307354;2;2;76.48;151;32.33;42.42;6381.71;0.39;0.05;6075.69;22.14;5856.00
7200.00;10800.00;7200_to_10800;5;22.10;3;16;583307357#0;0;0;22.10;14;0.43;0.98;15.91;5.29;0.64;5.74;0.03;0.00
7200.00;10800.00;7200_to_10800;2;2.46;3;14;583307357#1;0;0;2.46;15;0.46;1.60;24.70;4.86;0.58;10.02;0.58;0.00
7200.00;10800.00;7200_to_10800;1;23.44;2;15;583307357#2;0;0;23.44;16;0.45;1.00;16.88;5.21;0.63;6.29;0.04;0.00
7200.00;10800.00;7200_to_10800;0;266.67;1;59;583307358;12;12;133.33;48;53.89;315.58;7174.21;0.04;0.00;7141.97;280.15;7084.00
7200.00;10800.00;7200_to_10800;2;133.33;0;91;591680761#0;0;0;133.33;89;63.29;246.74;20886.87;0.18;0.01;20612.85;245.06;20105.00
7200.00;10800.00;7200_to_10800;0;;0;2;606127853;0;0;;2;;;0.00;;;;;
7200.00;10800.00;7200_to_10800;4;0.86;3;9;606127854;0;0;0.86;8;0.35;4.75;50.60;4.51;0.81;8.23;3.67;0.00
7200.00;10800.00;7200_to_10800;3;28.22;3;345;610739513#0;0;0;28.22;345;13.73;34.82;12121.97;3.57;0.43;6840.37;31.78;5688.00
7200.00;10800.00;7200_to_10800;4;48.26;4;245;610739513#1;0;0;48.26;245;23.56;31.96;7938.58;1.59;0.19;6385.12;31.16;5936.00
7200.00;10800.00;7200_to_10800;0;;0;4;616545123;0;0;;4;;;0.00;;;;;
7200.00;10800.00;7200_to_10800;9;1.03;3;25;616545124;0;0;1.03;18;0.50;22.64;620.93;7.64;0.92;60.99;21.84;0.00
7200.00;10800.00;7200_to_10800;92;2.05;0;92;625259599;1;1;1.02;0;0.50;11.03;1009.94;12.86;0.93;49.42;10.64;0.00
7200.00;10800.00;7200_to_10800;0;2.02;73;0;625259600;17;17;1.01;71;0.50;41.64;3000.79;10.05;0.72;825.86;41.03;405.00
7200.00;10800.00;7200_to_10800;4;0.62;5;4;627916936#1;0;0;0.62;5;0.30;13.62;110.11;3.98;0.48;59.00;12.53;29.00
7200.00;10800.00;7200_to_10800;0;;0;5;627916937;0;0;;5;;;0.00;;;;;
7200.00;10800.00;7200_to_10800;1;29.72;3;309;628755546#0;0;0;29.72;310;14.03;15.03;4670.06;3.24;0.39;2824.06;14.08;1841.00
7200.00;10800.00;7200_to_10800;5;13.41;4;307;628755547#0;0;0;13.41;311;6.56;35.41;11009.97;6.58;0.79;2182.07;34.52;163.00
7200.00;10800.00;7200_to_10800;0;12.76;0;245;628757206#0;0;0;12.76;246;6.12;19.87;4883.75;5.60;0.67;1543.69;18.89;372.00
7200.00;10800.00;7200_to_10800;0;5.38;71;0;628782529#0;0;0;5.38;70;2.66;45.71;3119.93;3.63;0.44;1746.15;44.52;1303.00
7200.00;10800.00;7200_to_10800;8;0.47;0;12;628782529#3;0;0;0.47;4;0.23;12.27;144.26;7.30;0.88;11.18;11.60;0.00
7200.00;10800.00;7200_to_10800;4;0.14;0;4;628782529#5;0;0;0.14;0;0.07;15.21;59.76;7.92;0.95;3.79;14.60;0.00
7200.00;10800.00;7200_to_10800;0;90.83;2;75;633077911;0;0;90.83;77;1.75;0.85;65.40;6.12;0.73;12.46;0.04;1.00
7200.00;10800.00;7200_to_10800;0;5.55;1;134;65583364;0;0;5.55;135;2.51;7.41;998.29;7.43;0.89;95.96;6.67;0.00
7200.00;10800.00;7200_to_10800;2;0.79;2;17;65583365#0;0;0;0.79;17;0.37;10.85;203.93;7.08;0.85;26.03;10.09;0.00
7200.00;10800.00;7200_to_10800;1;0.82;3;18;65583365#1;0;0;0.82;20;0.40;21.49;449.05;7.29;0.87;41.79;20.62;0.00
7200.00;10800.00;7200_to_10800;4;122.70;3;189;687383599#0;11;11;61.35;189;29.87;34.10;6506.31;0.58;0.04;6228.12;33.18;5662.00
7200.00;10800.00;7200_to_10800;5;1.51;1;24;691307157;0;0;1.51;19;0.70;14.19;339.76;4.77;0.86;41.72;13.15;0.00
7200.00;10800.00;7200_to_10800;2;0.89;2;13;693295225;0;0;0.89;13;0.42;12.27;180.78;5.00;0.60;68.08;11.30;42.00
7200.00;10800.00;7200_to_10800;4;2.75;4;66;70724347#1;0;0;2.75;66;1.30;12.24;852.42;7.45;0.89;87.90;11.55;0.00
7200.00;10800.00;7200_to_10800;3;7.49;0;176;720012594#0;0;0;7.49;173;3.49;11.39;2004.83;6.97;0.84;259.69;10.57;0.00
7200.00;10800.00;7200_to_10800;2;5.38;2;86;720012595#0;0;0;5.38;85;2.58;21.22;1863.36;4.77;0.57;770.41;20.16;451.00
7200.00;10800.00;7200_to_10800;4;7.19;6;71;745660413#0;0;0;7.19;73;3.06;5.03;376.84;3.89;0.47;193.60;4.13;117.00
7200.00;10800.00;7200_to_10800;3;124.58;3;92;745660413#1;0;0;124.58;92;2.40;0.95;89.69;5.48;0.66;29.05;0.06;2.00
7200.00;10800.00;7200_to_10800;2;24.37;3;2;759157551;0;0;24.37;3;12.16;314.47;919.43;0.05;0.01;911.63;259.31;903.00
7200.00;10800.00;7200_to_10800;3;5.89;3;42;7682864#1;0;0;5.89;42;2.88;33.05;1476.04;2.26;0.27;1070.67;32.23;999.00
7200.00;10800.00;7200_to_10800;2;0.20;2;3;7682864#2;0;0;0.20;3;0.10;12.14;58.48;6.97;0.84;8.54;11.29;0.00
7200.00;10800.00;7200_to_10800;2;1.61;3;38;7682875;0;0;1.61;39;0.77;15.92;650.37;7.38;0.89;75.35;15.19;0.00
7200.00;10800.00;7200_to_10800;2;0.34;4;2;772942669;0;0;0.34;4;0.17;24.07;136.71;4.82;0.87;19.79;23.10;0.00
7200.00;10800.00;7200_to_10800;1;7.32;4;44;781742860#1;0;0;7.32;47;3.53;24.95;1185.09;2.00;0.24;894.35;23.71;721.00
7200.00;10800.00;7200_to_10800;3;3.82;4;44;781742860#3;0;0;3.82;45;1.78;11.49;543.97;3.88;0.47;285.93;10.39;149.00
7200.00;10800.00;7200_to_10800;1;1.89;2;45;781742860#4;0;0;1.89;44;0.90;17.91;819.54;7.00;0.84;121.62;17.18;2.00
7200.00;10800.00;7200_to_10800;7;0.56;0;14;8152033#0;0;0;0.56;7;0.26;9.65;132.63;7.38;0.89;12.78;8.88;0.00
7200.00;10800.00;7200_to_10800;3;8.47;3;143;8152035#0;0;0;8.47;143;4.02;18.12;2641.34;5.06;0.61;959.74;16.94;398.00
7200.00;10800.00;7200_to_10800;4;1.16;0;17;8152036#0;0;0;1.16;13;0.42;36.07;610.19;4.19;0.50;295.45;25.34;245.00
7200.00;10800.00;7200_to_10800;4;2.92;1;67;8152037#0;0;0;2.92;67;1.33;8.46;591.43;7.25;0.87;69.38;7.77;0.00
7200.00;10800.00;7200_to_10800;6;9.19;4;66;8152037#1;0;0;9.19;65;4.47;25.90;1806.16;2.30;0.28;1301.34;25.07;1176.00
7200.00;10800.00;7200_to_10800;1;5.37;8;122;8152038;0;0;5.37;127;2.54;13.19;1705.48;7.07;0.85;246.72;12.43;28.00
7200.00;10800.00;7200_to_10800;4;0.55;3;6;8152056;0;0;0.55;5;0.27;26.35;230.99;4.65;0.84;30.90;25.33;0.00
7200.00;10800.00;7200_to_10800;0;0.66;3;13;8152060#0;0;0;0.66;15;0.31;10.26;156.27;6.85;0.82;20.96;9.53;0.00
7200.00;10800.00;7200_to_10800;2;1.25;1;29;8152060#1;0;0;1.25;28;0.57;7.61;226.93;7.26;0.87;23.07;6.89;0.00
7200.00;10800.00;7200_to_10800;1;1.99;4;7;832488060#1;0;0;1.99;10;0.99;60.47;645.94;1.57;0.19;518.64;59.34;488.00
7200.00;10800.00;7200_to_10800;0;;0;5;832488061;0;0;;5;;;0.00;;;;;
7200.00;10800.00;7200_to_10800;4;3.67;3;41;8382421#0;0;0;3.67;40;1.76;19.57;855.25;3.56;0.43;471.46;18.36;344.00
7200.00;10800.00;7200_to_10800;0;0.47;0;11;8382440#0;0;0;0.47;12;0.23;39.08;433.46;6.75;0.81;56.78;37.99;5.00
7200.00;10800.00;7200_to_10800;1;5.15;1;74;8382447#0;0;0;5.15;75;1.70;2.32;173.09;6.19;0.74;22.74;1.44;0.00
7200.00;10800.00;7200_to_10800;0;0.17;3;1;8382447#1;0;0;0.17;4;0.08;15.56;59.90;6.53;0.78;8.61;14.80;0.00
7200.00;10800.00;7200_to_10800;2;0.65;1;15;8384886#1;0;0;0.65;14;0.31;13.53;214.65;7.13;0.86;24.07;12.77;0.00
7200.00;10800.00;7200_to_10800;7;1.73;3;39;8384893#0;0;0;1.73;35;0.81;11.87;494.27;7.12;0.85;51.76;11.07;0.00
7200.00;10800.00;7200_to_10800;1;0.70;4;14;8384893#1;0;0;0.70;17;0.33;10.05;178.17;7.49;0.90;20.27;9.34;0.00
7200.00;10800.00;7200_to_10800;2;5.42;2;127;8384902;0;0;5.42;126;2.51;10.47;1340.25;7.03;0.84;174.26;9.74;0.00
7200.00;10800.00;7200_to_10800;4;1.88;3;40;8384905;0;0;1.88;39;0.88;11.73;505.58;6.80;0.82;75.69;10.81;5.00
7200.00;10800.00;7200_to_10800;3;1.17;3;19;8384907;0;0;1.17;19;0.47;3.80;80.70;6.35;0.76;14.39;2.99;0.00
7200.00;10800.00;7200_to_10800;5;0.84;4;17;8384914;0;0;0.84;16;0.40;11.22;232.06;7.29;0.88;26.17;10.55;0.00
7200.00;10800.00;7200_to_10800;1;5.16;2;114;8384918;0;0;5.16;115;2.49;21.91;2556.58;6.50;0.78;512.26;20.82;134.00
7200.00;10800.00;7200_to_10800;4;1.22;4;12;8384926#0;0;0;1.22;12;0.59;22.43;351.64;3.80;0.46;183.67;21.17;134.00
7200.00;10800.00;7200_to_10800;0;;0;2;8384928;0;0;;2;;;0.00;;;;;
7200.00;10800.00;7200_to_10800;0;4.16;68;0;839709051;13;13;2.08;67;1.04;52.11;3462.55;4.53;0.33;2336.18;51.65;1975.00
7200.00;10800.00;7200_to_10800;89;1.89;0;87;839709054;1;1;0.95;0;0.46;10.41;909.53;13.31;0.96;50.51;10.04;0.00
7200.00;10800.00;7200_to_10800;1;6.34;2;278;856293281;41;41;3.17;282;1.57;33.65;9464.11;12.47;0.90;806.78;33.24;0.00
7200.00;10800.00;7200_to_10800;6;133.33;3;71;856293282;0;0;133.33;68;8.57;7.49;544.05;0.69;0.05;516.95;6.72;457.00
7200.00;10800.00;7200_to_10800;2;3.07;3;133;856293283;43;43;1.54;134;0.73;8.27;1121.73;12.88;0.93;68.23;7.88;0.00
7200.00;10800.00;7200_to_10800;2;4.73;4;208;856293284;13;13;2.37;210;1.15;13.64;2882.94;12.77;0.92;192.84;13.25;0.00
7200.00;10800.00;7200_to_10800;1;4.59;0;186;856293285#0;6;6;2.29;185;1.07;6.04;1123.15;12.09;0.87;112.51;5.59;0.00
7200.00;10800.00;7200_to_10800;102;2.21;0;100;856293285#1;25;25;1.11;0;0.55;37.04;3773.72;12.92;0.93;196.17;36.66;0.00
7200.00;10800.00;7200_to_10800;0;1.45;1;64;856297346;13;13;0.73;65;0.35;9.66;627.44;12.96;0.93;42.85;9.28;0.00
7200.00;10800.00;7200_to_10800;0;0.40;1;5;875773546;0;0;0.40;8;0.19;19.09;117.71;4.52;0.54;54.53;18.28;41.00
7200.00;10800.00;7200_to_10800;0;180.42;3;37;879483837;6;6;90.21;24;38.49;1083.54;21862.88;0.04;0.00;21806.64;927.21;21187.97
7200.00;10800.00;7200_to_10800;5;133.33;0;51;887989674;0;0;133.33;45;41.66;88.92;3943.61;0.15;0.02;3881.74;77.89;3734.00
7200.00;10800.00;7200_to_10800;3;25.04;5;295;897211373#0;149;149;12.52;294;5.87;12.70;3770.19;3.69;0.27;2682.47;11.17;2154.00
7200.00;10800.00;7200_to_10800;4;111.41;2;258;897325985#1;20;20;55.71;251;26.46;65.36;16625.18;0.71;0.05;15764.05;60.74;14122.00
7200.00;10800.00;7200_to_10800;2;25.55;2;311;900443644#0;3;3;12.78;311;5.66;7.67;2395.53;4.05;0.49;1193.29;6.66;433.00
7200.00;10800.00;7200_to_10800;2;27.34;3;19;96016135;0;0;27.34;20;8.97;17.33;336.63;0.49;0.09;307.25;16.55;301.00
7200.00;10800.00;7200_to_10800;1;3.46;3;79;96016144;0;0;3.46;81;1.68;26.39;2161.68;6.77;0.81;340.17;25.58;67.00
7200.00;10800.00;7200_to_10800;0;14.96;88;0;963479927#0;127;127;4.99;87;2.46;31.68;2489.37;1.62;0.12;2190.08;30.92;1744.00
7200.00;10800.00;7200_to_10800;0;4.77;2;0;E1;0;0;4.77;2;0.09;1.78;3.43;2.91;0.21;2.50;;0.00
10800.00;14400.00;10800_to_14400;5;2.29;5;47;-1024105863;0;0;2.29;47;0.98;4.24;215.16;7.34;0.88;24.21;3.58;0.00
10800.00;14400.00;10800_to_14400;1;1.17;1;2;-1106583870;0;0;1.17;2;0.58;131.78;379.51;0.72;0.09;345.57;128.36;336.00
10800.00;14400.00;10800_to_14400;4;39.68;6;60;-1238600634#0;0;0;39.68;61;1.92;1.20;75.71;4.61;0.55;14.11;0.11;0.00
10800.00;14400.00;10800_to_14400;1;120.11;0;56;-13853658;0;0;120.11;54;58.96;475.89;18272.31;0.10;0.02;17960.40;472.73;17543.00
10800.00;14400.00;10800_to_14400;2;1.78;3;26;-13853659#1;0;0;1.78;27;0.83;15.77;453.12;4.80;0.86;56.47;14.72;0.00
10800.00;14400.00;10800_to_14400;0;0.08;2;0;-13853663;0;0;0.08;2;0.04;21.99;42.47;6.78;0.81;6.24;21.00;0.00
10800.00;14400.00;10800_to_14400;3;8.71;2;205;-14118784#0;0;0;8.71;204;4.14;15.86;3280.20;6.92;0.83;509.42;14.98;37.00
10800.00;14400.00;10800_to_14400;3;10.25;1;212;-14118784#1;0;0;10.25;210;4.42;5.21;1108.05;6.72;0.81;207.74;4.48;0.00
10800.00;14400.00;10800_to_14400;2;0.32;3;5;-14858868;0;0;0.32;6;0.15;11.54;88.98;7.05;0.85;12.02;10.76;0.00
10800.00;14400.00;10800_to_14400;2;0.76;1;19;-150276003#0;0;0;0.76;18;0.36;11.89;237.22;7.67;0.92;20.73;11.25;0.00
10800.00;14400.00;10800_to_14400;2;0.40;2;9;-150276003#1;0;0;0.40;9;0.19;27.13;296.44;7.80;0.94;26.08;26.50;0.00
10800.00;14400.00;10800_to_14400;2;1.54;2;34;-15089551;0;0;1.54;34;0.69;6.95;248.31;7.15;0.86;25.25;6.10;0.00
10800.00;14400.00;10800_to_14400;37;14.80;1;245;-17073048#1;0;0;14.80;209;5.87;4.05;985.38;5.80;0.70;292.49;3.34;156.00
10800.00;14400.00;10800_to_14400;2;9.69;2;229;-17670100#1;0;0;9.69;229;4.58;13.28;3066.61;7.00;0.84;470.27;12.53;7.00
10800.00;14400.00;10800_to_14400;3;19.65;2;228;-17670100#2;0;0;19.65;225;9.58;27.99;6417.65;3.42;0.41;3760.93;27.27;3250.00
10800.00;14400.00;10800_to_14400;3;2.88;1;67;-231940830#2;0;0;2.88;65;1.40;26.35;1789.63;6.74;0.81;344.62;25.41;71.00
10800.00;14400.00;10800_to_14400;1;40.01;0;36;-236306864#4;0;0;40.01;21;19.97;535.85;14943.36;0.20;0.02;14577.67;527.77;14133.00
10800.00;14400.00;10800_to_14400;1;2.30;3;32;-237344387;0;0;2.30;34;1.02;9.28;320.56;4.72;0.85;40.57;8.21;0.00
10800.00;14400.00;10800_to_14400;3;15.42;4;206;-244422544;0;0;15.42;208;7.49;28.64;6016.22;3.96;0.48;3122.51;27.76;2394.00
10800.00;14400.00;10800_to_14400;3;2.11;3;39;-265113917;0;0;2.11;39;0.96;8.01;332.52;6.08;0.73;85.64;7.15;27.00
10800.00;14400.00;10800_to_14400;2;66.28;1;36;-28575360;0;0;66.28;29;32.10;418.46;13199.91;0.14;0.03;12848.10;409.49;12573.00
10800.00;14400.00;10800_to_14400;0;0.40;0;8;-31411680;0;0;0.40;8;0.19;13.74;109.95;5.88;0.71;31.62;12.96;19.00
10800.00;14400.00;10800_to_14400;1;3.88;2;61;-31411842;0;0;3.88;62;1.83;16.96;1065.52;4.79;0.86;162.34;15.99;0.00
10800.00;14400.00;10800_to_14400;1;0.20;4;1;-31445160#0;0;0;0.20;4;0.10;17.15;82.81;6.92;0.83;12.98;16.39;0.00
10800.00;14400.00;10800_to_14400;4;0.35;3;6;-31445160#1;0;0;0.35;5;0.17;16.03;141.23;7.34;0.88;18.11;15.13;0.00
10800.00;14400.00;10800_to_14400;2;8.88;3;124;-31519076;0;0;8.88;129;4.32;44.16;5687.74;4.14;0.75;1347.79;42.90;311.00
10800.00;14400.00;10800_to_14400;2;0.43;3;8;-327412184;0;0;0.43;9;0.21;17.02;184.49;7.27;0.87;21.45;16.08;0.00
10800.00;14400.00;10800_to_14400;1;2.15;1;47;-33301560;0;0;2.15;47;0.89;4.00;191.45;7.43;0.89;20.61;3.34;0.00
10800.00;14400.00;10800_to_14400;4;2.55;2;36;-34065519;0;0;2.55;33;1.12;8.06;299.84;4.66;0.84;43.41;7.02;0.00
10800.00;14400.00;10800_to_14400;0;3.29;4;59;-36786444#2;0;0;3.29;63;1.53;10.45;654.62;5.77;0.69;200.93;9.53;39.00
10800.00;14400.00;10800_to_14400;2;3.25;4;69;-36786445#2;2;2;1.63;71;0.75;8.18;594.06;6.81;0.82;109.48;7.43;22.00
10800.00;14400.00;10800_to_14400;0;2.16;5;27;-400062405;0;0;2.16;32;0.93;7.40;231.31;4.69;0.84;30.67;6.34;0.00
10800.00;14400.00;10800_to_14400;3;0.92;11;12;-40493501#2;0;0;0.92;20;0.45;17.36;389.31;7.04;0.84;48.13;16.55;0.00
10800.00;14400.00;10800_to_14400;1;0.18;2;3;-40493501#3;0;0;0.18;4;0.09;21.18;103.92;7.70;0.92;9.57;20.55;0.00
10800.00;14400.00;10800_to_14400;0;0.41;3;7;-40493501#4;0;0;0.41;10;0.19;7.29;70.76;7.30;0.88;9.78;6.63;0.00
10800.00;14400.00;10800_to_14400;5;2.87;3;39;-414404581;0;0;2.87;37;1.30;8.32;344.03;4.60;0.55;150.53;7.36;59.00
10800.00;14400.00;10800_to_14400;8;1.63;1;36;-450925440;0;0;1.63;29;0.72;6.11;224.14;7.06;0.85;29.12;5.32;0.00
10800.00;14400.00;10800_to_14400;0;10.24;70;0;-4726710#1;0;0;10.24;69;5.03;32.61;2074.70;1.88;0.34;1357.83;31.65;1173.00
10800.00;14400.00;10800_to_14400;1;2.56;1;66;-4726711#0;0;0;2.56;66;1.23;17.52;1172.54;7.56;0.91;102.21;16.77;0.00
10800.00;14400.00;10800_to_14400;2;2.55;1;62;-4726711#1;0;0;2.55;62;1.20;12.43;785.08;7.29;0.88;94.68;11.68;0.00
10800.00;14400.00;10800_to_14400;1;0.26;1;6;-4730648#1;0;0;0.26;6;0.13;19.22;133.59;7.71;0.93;12.11;18.34;0.00
10800.00;14400.00;10800_to_14400;3;0.95;5;11;-4730648#2;0;0;0.95;13;0.35;2.35;32.31;6.12;0.74;7.12;1.57;0.00
10800.00;14400.00;10800_to_14400;8;4.40;3;75;-47446166;0;0;4.40;70;1.67;2.93;223.88;6.54;0.78;39.72;2.16;0.00
10800.00;14400.00;10800_to_14400;2;118.70;0;41;-47895849#1;0;0;118.70;28;59.31;1935.56;47714.13;0.06;0.01;47189.69;1882.69;45956.00
10800.00;14400.00;10800_to_14400;1;108.30;1;41;-47895849#2;0;0;108.30;37;53.90;425.24;14012.11;0.10;0.02;13767.86;417.64;13518.00
